Year,Season,Koppen climate classification,Climate,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Ta_h (C),Ta_m (C),Ta_l (C),Operative temperature (C),Radiant temperature (C),Globe temperature (C),Tg_h (C),Tg_m (C),Tg_l (C),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Velocity_h (m/s),Velocity_m (m/s),Velocity_l (m/s),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C)
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Male,0,1,no change,1,no change,NA,-0.3,7,23.63,0.46,1.3,NA,NA,NA,NA,23.7,NA,23.7,NA,23.7,NA,NA,NA,23.6,NA,37.3,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.5,10,23.66,0.82,1.1,NA,NA,NA,NA,21.9,NA,21.9,NA,21.8,NA,NA,NA,21.8,NA,42.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,-0.4,1,warmer,1,no change,NA,-0.6,12,23.15,0.75,1.1,NA,NA,NA,NA,21.9,NA,21.9,NA,21.8,NA,NA,NA,21.8,NA,42.9,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,1,1,no change,1,no change,NA,-0.3,7,23.65,0.42,1.4,NA,NA,NA,NA,23,NA,23,NA,23.1,NA,NA,NA,23.1,NA,38.7,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,1.5,0,cooler,0,more,NA,-0.6,13,22.78,0.42,1.3,NA,NA,NA,NA,23,NA,23,NA,23.1,NA,NA,NA,23.1,NA,38.9,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.2,35,21.82,0.43,1.1,NA,NA,NA,NA,22.8,NA,22.8,NA,23.1,NA,NA,NA,23,NA,47.6,NA,NA,0.15,NA,0.15,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,-0.8,18,22.58,0.5,1.1,NA,NA,NA,NA,22.8,NA,22.8,NA,23.1,NA,NA,NA,23.1,NA,47.2,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,-0.2,1,no change,1,no change,NA,-1.1,33,21.66,0.43,1.1,NA,NA,NA,NA,22.8,NA,22.8,NA,23.1,NA,NA,NA,23.1,NA,47.2,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,1,0,cooler,0,more,NA,-1,25,21.95,0.43,1.1,NA,NA,NA,NA,23.2,NA,23.2,NA,23.1,NA,NA,NA,23.1,NA,45.2,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1,27,21.89,0.42,1.1,NA,NA,NA,NA,23,NA,23,NA,23.2,NA,NA,NA,23.2,NA,48.8,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.1,33,21.78,0.38,1.1,NA,NA,NA,NA,23.1,NA,23.1,NA,23.3,NA,NA,NA,23.3,NA,45.1,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.1,5,24.25,0.46,1.4,NA,NA,NA,NA,23.2,NA,23.2,NA,23.2,NA,NA,NA,23.2,NA,44.7,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,NA,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,NA,NA,-1.1,31,21.76,0.43,1.1,NA,NA,NA,NA,22.9,NA,22.9,NA,23.2,NA,NA,NA,23.2,NA,47.2,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,65,Male,0,1,no change,1,no change,NA,0.3,6,26.22,0.66,1.4,NA,NA,NA,NA,23.1,NA,23.1,NA,23.4,NA,NA,NA,23.4,NA,45.2,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,0,cooler,0,more,NA,-0.8,18,22.55,0.43,1.1,NA,NA,NA,NA,23.5,NA,23.5,NA,23.6,NA,NA,NA,23.7,NA,45.5,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.2,34,21.89,0.41,1,NA,NA,NA,NA,23.6,NA,23.6,NA,23.7,NA,NA,NA,23.7,NA,45.5,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.7,15,22.75,0.46,1.1,NA,NA,NA,NA,23.6,NA,23.6,NA,23.6,NA,NA,NA,23.6,NA,45.4,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,1,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,0,cooler,0,more,NA,-0.9,20,22.3,0.41,1.1,NA,NA,NA,NA,23.5,NA,23.5,NA,23.6,NA,NA,NA,23.6,NA,45.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,1,no change,1,no change,NA,-0.8,19,22.56,0.49,1.1,NA,NA,NA,NA,23.6,NA,23.6,NA,23.6,NA,NA,NA,23.6,NA,45.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,1,1,no change,1,no change,NA,-0.3,6,24.22,0.68,1.1,NA,NA,NA,NA,23.2,NA,23.2,NA,23.3,NA,NA,NA,23.4,NA,48.2,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-0.6,13,23.02,0.52,1.2,NA,NA,NA,NA,22.6,NA,22.6,NA,22.9,NA,NA,NA,22.9,NA,53.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,0,cooler,1,no change,NA,-0.1,5,24.46,0.46,1.6,NA,NA,NA,NA,22.2,NA,22.2,NA,22.3,NA,NA,NA,22.3,NA,49.6,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,1,1,no change,1,no change,NA,1,26,30.92,0.75,1.7,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.2,NA,67.2,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,0.1,5,25.83,0.41,1.5,NA,NA,NA,NA,24,NA,24,NA,24,NA,NA,NA,24,NA,64,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,1,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,1,1,no change,1,no change,NA,0.9,23,29.68,0.46,1.9,NA,NA,NA,NA,24.3,NA,24.3,NA,24.4,NA,NA,NA,24.4,NA,64.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0.7,14,28.34,0.75,1.3,NA,NA,NA,NA,24.9,NA,24.9,NA,24.9,NA,NA,NA,24.9,NA,65.5,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Female,1,1,no change,1,no change,NA,0.5,10,27.27,0.39,1.6,NA,NA,NA,NA,24.9,NA,24.9,NA,24.9,NA,NA,NA,24.9,NA,65.5,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,0.1,5,25.8,0.46,1.4,NA,NA,NA,NA,24,NA,24,NA,24,NA,NA,NA,24,NA,63.9,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,1,0,cooler,0,more,NA,0.7,15,28.75,0.66,1.6,NA,NA,NA,NA,24,NA,24,NA,24,NA,NA,NA,24,NA,64,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-0.6,13,22.99,0.41,1.1,NA,NA,NA,NA,24,NA,24,NA,24,NA,NA,NA,24,NA,64,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0.2,6,25.96,0.55,1.3,NA,NA,NA,NA,24.3,NA,24.3,NA,24.4,NA,NA,NA,24.4,NA,64.1,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.2,6,24.66,0.41,1.3,NA,NA,NA,NA,24.3,NA,24.3,NA,24.3,NA,NA,NA,24.3,NA,65.4,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,0.5,10,27.11,0.46,1.6,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.1,NA,65.8,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Male,0,1,no change,1,no change,NA,0.1,5,25.56,0.46,1.3,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.2,NA,65.8,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,-0.3,7,23.74,0.46,1.1,NA,NA,NA,NA,24.2,NA,24.2,NA,24.2,NA,NA,NA,24.2,NA,65.9,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.1,5,24.39,0.38,1.3,NA,NA,NA,NA,24.3,NA,24.3,NA,24.4,NA,NA,NA,24.4,NA,64.2,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.1,5,24.49,0.46,1.1,NA,NA,NA,NA,24.8,NA,24.8,NA,24.9,NA,NA,NA,24.9,NA,63.9,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.7,17,22.55,0.41,1.2,NA,NA,NA,NA,23.3,NA,23.3,NA,23.1,NA,NA,NA,23.1,NA,63.5,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-0.4,8,23.58,0.52,1.3,NA,NA,NA,NA,22.1,NA,22.1,NA,21.8,NA,NA,NA,21.8,NA,73.2,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,-1,1,no change,1,no change,NA,-0.6,14,22.72,0.43,1.1,NA,NA,NA,NA,23.6,NA,23.6,NA,23.6,NA,NA,NA,23.6,NA,65.9,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.9,23,22.15,0.41,1.1,NA,NA,NA,NA,23.3,NA,23.3,NA,23.5,NA,NA,NA,23.5,NA,64.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,1,no change,1,no change,NA,-0.2,6,24.49,0.66,1.1,NA,NA,NA,NA,23.5,NA,23.5,NA,23.4,NA,NA,NA,23.4,NA,65.4,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,1,1,no change,1,no change,NA,-0.1,5,24.9,0.46,1.3,NA,NA,NA,NA,23.8,NA,23.8,NA,23.7,NA,NA,NA,23.7,NA,63.7,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,1,0,cooler,1,no change,NA,-0.4,9,23.75,0.5,1.1,NA,NA,NA,NA,24.1,NA,24.1,NA,24.1,NA,NA,NA,24.1,NA,58,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,2,0,cooler,0,more,NA,-0.7,14,22.73,0.38,1.1,NA,NA,NA,NA,24.1,NA,24.1,NA,24.1,NA,NA,NA,24.1,NA,58,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,-0.2,6,23.99,0.39,1.3,NA,NA,NA,NA,23.7,NA,23.7,NA,23.5,NA,NA,NA,23.5,NA,63.9,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,0,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.9,22,22.28,0.46,1,NA,NA,NA,NA,23.2,NA,23.2,NA,23.4,NA,NA,NA,23.4,NA,64.2,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Male,1,1,no change,1,no change,NA,-0.6,13,23.03,0.46,1.2,NA,NA,NA,NA,23.2,NA,23.2,NA,22.8,NA,NA,NA,22.8,NA,62.1,NA,NA,0.13,NA,0.13,NA,NA,NA,NA,NA,1,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,-2,0,warmer,1,no change,NA,-0.2,6,24.04,0.43,1.4,NA,NA,NA,NA,23.1,NA,23.1,NA,22.8,NA,NA,NA,22.8,NA,61.9,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,65,Male,0,1,no change,1,no change,NA,-0.7,15,22.67,0.46,1.1,NA,NA,NA,NA,23.2,NA,23.2,NA,23.3,NA,NA,NA,23.3,NA,64.1,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.2,6,24.35,0.52,1.1,NA,NA,NA,NA,24.6,NA,24.6,NA,24.4,NA,NA,NA,24.4,NA,60.3,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,0,1,no change,1,no change,NA,0.1,5,25.5,0.39,1.5,NA,NA,NA,NA,24,NA,24,NA,24.1,NA,NA,NA,24.1,NA,59.3,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,1,0,cooler,0,more,NA,1,27,30.92,0.67,1.9,NA,NA,NA,NA,24,NA,24,NA,24.1,NA,NA,NA,24.1,NA,58.4,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.2,6,24.16,0.41,1.3,NA,NA,NA,NA,24,NA,24,NA,24.1,NA,NA,NA,24.1,NA,58.4,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.3,7,24.25,0.46,1.2,NA,NA,NA,NA,24.1,NA,24.1,NA,24.2,NA,NA,NA,24.1,NA,57.8,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,1,1,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,-1,1,warmer,1,no change,NA,-0.5,11,23.1,0.37,1.1,NA,NA,NA,NA,24.2,NA,24.2,NA,24.4,NA,NA,NA,24.4,NA,60.6,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,0,0,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,2,0,cooler,0,more,NA,0.9,24,29.93,0.56,1.9,NA,NA,NA,NA,24.2,NA,24.2,NA,24.4,NA,NA,NA,24.4,NA,60.6,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.1,5,24.74,0.41,1.3,NA,NA,NA,NA,24.2,NA,24.2,NA,24.6,NA,NA,NA,24.6,NA,58.9,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,22
2009,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,1,1,no change,1,no change,NA,0.2,6,25.63,0.39,1.3,NA,NA,NA,NA,25.4,NA,25.4,NA,25.2,NA,NA,NA,25.2,NA,67.8,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,0.1,5,25.38,0.52,1.2,NA,NA,NA,NA,24.8,NA,24.8,NA,24.8,NA,NA,NA,24.8,NA,58.8,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,1,cooler,1,no change,NA,-0.4,9,23.74,0.46,1.1,NA,NA,NA,NA,24.3,NA,24.3,NA,24.3,NA,NA,NA,24.3,NA,60,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.4,9,23.43,0.46,1.2,NA,NA,NA,NA,23.4,NA,23.4,NA,23.5,NA,NA,NA,23.5,NA,60.3,NA,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,0,5,25.39,0.68,1.2,NA,NA,NA,NA,23.5,NA,23.5,NA,23.6,NA,NA,NA,23.6,NA,59.5,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,1,0,cooler,0,more,NA,-0.3,6,24.41,0.46,1.1,NA,NA,NA,NA,24.9,NA,24.9,NA,24.9,NA,NA,NA,24.9,NA,57.5,NA,NA,0.12,NA,0.12,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.4,8,23.68,0.46,1.2,NA,NA,NA,NA,23.4,NA,23.4,NA,23.8,NA,NA,NA,23.8,NA,57.3,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1,24,22.13,0.38,1.1,NA,NA,NA,NA,23.5,NA,23.5,NA,23.8,NA,NA,NA,23.8,NA,56.5,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-0.2,6,24.1,0.46,1.3,NA,NA,NA,NA,23.6,NA,23.6,NA,23.6,NA,NA,NA,23.6,NA,58.1,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Female,-1,0,warmer,1,no change,NA,-0.8,18,22.39,0.39,1.1,NA,NA,NA,NA,23.6,NA,23.6,NA,23.7,NA,NA,NA,23.7,NA,58.3,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1.6,56,20.14,0.44,1.1,NA,NA,NA,NA,21.1,NA,21.1,NA,21.2,NA,NA,NA,21.2,NA,53.6,NA,NA,0.04,NA,0.04,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Female,0,1,no change,1,no change,NA,-1,24,21.72,0.56,1.2,NA,NA,NA,NA,21.1,NA,21.1,NA,21.2,NA,NA,NA,21.2,NA,53.6,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,1,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Male,0,1,no change,1,no change,NA,-1.3,40,21.13,0.46,1.1,NA,NA,NA,NA,22.2,NA,22.2,NA,22.3,NA,NA,NA,22.3,NA,52.4,NA,NA,0.09,NA,0.09,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,25,Female,0,1,no change,1,no change,NA,-1.2,37,21.2,0.38,1.1,NA,NA,NA,NA,22.5,NA,22.5,NA,22.5,NA,NA,NA,22.5,NA,49.3,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,55,Female,0,1,no change,1,no change,NA,-1.2,36,21.27,0.41,1.1,NA,NA,NA,NA,22.5,NA,22.5,NA,22.5,NA,NA,NA,22.5,NA,49.4,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.8,19,22.24,0.46,1.2,NA,NA,NA,NA,22.9,NA,22.9,NA,22.6,NA,NA,NA,22.6,NA,48.8,NA,NA,0.11,NA,0.11,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-0.8,18,22.68,0.46,1.3,NA,NA,NA,NA,22.3,NA,22.3,NA,22.5,NA,NA,NA,22.4,NA,52.5,NA,NA,0.14,NA,0.14,NA,NA,NA,NA,NA,1,NA,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,35,Male,0,1,no change,1,no change,NA,-1.2,37,21.12,0.46,1.1,NA,NA,NA,NA,22,NA,22,NA,22,NA,NA,NA,22,NA,52.5,NA,NA,0.07,NA,0.07,NA,NA,NA,NA,NA,0,0,NA,22
2010,Summer,Cfa,Humid subtropical,Mixed Mode,Naturally Ventilated,Mechanical Heating,45,Male,0,1,no change,1,no change,NA,-1.5,50,20.73,0.41,1.1,NA,NA,NA,NA,22.1,NA,22.1,NA,22.4,NA,NA,NA,22.4,NA,49.9,NA,NA,0.08,NA,0.08,NA,NA,NA,NA,NA,1,NA,NA,22
